Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_checklist,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),environment_(biome),environment_(feature),environment_(material),Experiment,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(altitude),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),host-associated_environmental_package,host_body_site,host_length,host_sex,host_subject_id,host_total_mass,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,Sample_Name,Sequencing_method,SRA_accession,SRA Study,Temperature,Title
ERR3460413,15Bau1015Ch03A,AMPLICON,501,3576486,PRJEB33555,SAMEA5816775,2286135,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482164,France,Europe,145,France,44.489,4.278,Rosieres,host-associated,hindgut,19,male,15Bau1015,77,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816775,ERS3605370,MiSeq,ERS3605370,ERP116356,20,microbiota
ERR3460414,15Bau1015Ch05A,AMPLICON,501,17104626,PRJEB33555,SAMEA5816776,9664576,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482165,France,Europe,145,France,44.489,4.278,Rosieres,host-associated,gills,19,male,15Bau1015,77,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816776,ERS3605371,MiSeq,ERS3605371,ERP116356,20,microbiota
ERR3460415,15Bau1017Ch01A,AMPLICON,501,18595233,PRJEB33555,SAMEA5816777,11109114,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482166,France,Europe,145,France,44.491,4.28,Rosieres,host-associated,skin,17,male,15Bau1017,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816777,ERS3605372,MiSeq,ERS3605372,ERP116356,20,microbiota
ERR3460416,15Bau1017Ch02A,AMPLICON,501,12801990,PRJEB33555,SAMEA5816778,7369164,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482167,France,Europe,145,France,44.491,4.28,Rosieres,host-associated,midgut,17,male,15Bau1017,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816778,ERS3605373,MiSeq,ERS3605373,ERP116356,20,microbiota
ERR3460417,15Bau1017Ch03A,AMPLICON,501,11668363,PRJEB33555,SAMEA5816779,6591361,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482168,France,Europe,145,France,44.491,4.28,Rosieres,host-associated,hindgut,17,male,15Bau1017,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816779,ERS3605374,MiSeq,ERS3605374,ERP116356,20,microbiota
ERR3460418,15Bau1017Ch05A,AMPLICON,501,7499332,PRJEB33555,SAMEA5816780,4355238,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482169,France,Europe,145,France,44.491,4.28,Rosieres,host-associated,gills,17,male,15Bau1017,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816780,ERS3605375,MiSeq,ERS3605375,ERP116356,20,microbiota
ERR3460419,15Bau1020Ch01A,AMPLICON,501,10696821,PRJEB33555,SAMEA5816781,7019604,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482170,France,Europe,145,France,44.494,4.283,Rosieres,host-associated,skin,18.5,male,15Bau1020,73,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:50Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816781,ERS3605376,MiSeq,ERS3605376,ERP116356,20,microbiota
ERR3460420,15Bau1020Ch02A,AMPLICON,501,26994984,PRJEB33555,SAMEA5816782,15545667,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482171,France,Europe,145,France,44.494,4.283,Rosieres,host-associated,midgut,18.5,male,15Bau1020,73,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816782,ERS3605377,MiSeq,ERS3605377,ERP116356,20,microbiota
ERR3460421,15Bau1020Ch03A,AMPLICON,501,12886150,PRJEB33555,SAMEA5816783,7315172,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482172,France,Europe,145,France,44.494,4.283,Rosieres,host-associated,hindgut,18.5,male,15Bau1020,73,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816783,ERS3605378,MiSeq,ERS3605378,ERP116356,20,microbiota
ERR3460422,15Bau1020Ch05A,AMPLICON,501,12559620,PRJEB33555,SAMEA5816784,7208872,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482173,France,Europe,145,France,44.494,4.283,Rosieres,host-associated,gills,18.5,male,15Bau1020,73,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816784,ERS3605379,MiSeq,ERS3605379,ERP116356,20,microbiota
ERR3460423,15Bau1022Ch01A,AMPLICON,501,17872736,PRJEB33555,SAMEA5816785,10787802,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482174,France,Europe,145,France,44.496,4.285,Rosieres,host-associated,skin,16.5,male,15Bau1022,63,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816785,ERS3605380,MiSeq,ERS3605380,ERP116356,20,microbiota
ERR3460424,15Bau1022Ch02A,AMPLICON,501,32700150,PRJEB33555,SAMEA5816786,18653804,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482175,France,Europe,145,France,44.496,4.285,Rosieres,host-associated,midgut,16.5,male,15Bau1022,63,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816786,ERS3605381,MiSeq,ERS3605381,ERP116356,20,microbiota
ERR3460425,15Bau1022Ch03A,AMPLICON,501,17454055,PRJEB33555,SAMEA5816787,9894617,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482176,France,Europe,145,France,44.496,4.285,Rosieres,host-associated,hindgut,16.5,male,15Bau1022,63,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816787,ERS3605382,MiSeq,ERS3605382,ERP116356,20,microbiota
ERR3460426,15Bau1022Ch05A,AMPLICON,501,23093440,PRJEB33555,SAMEA5816788,13150065,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482177,France,Europe,145,France,44.496,4.285,Rosieres,host-associated,gills,16.5,male,15Bau1022,63,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816788,ERS3605383,MiSeq,ERS3605383,ERP116356,20,microbiota
ERR3460427,15Bau1023Ch01A,AMPLICON,501,16409376,PRJEB33555,SAMEA5816789,10009183,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482178,France,Europe,145,France,44.497,4.286,Rosieres,host-associated,skin,17,male,15Bau1023,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816789,ERS3605384,MiSeq,ERS3605384,ERP116356,20,microbiota
ERR3460428,15Bau1023Ch02A,AMPLICON,501,34162800,PRJEB33555,SAMEA5816790,19501004,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482179,France,Europe,145,France,44.497,4.286,Rosieres,host-associated,midgut,17,male,15Bau1023,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816790,ERS3605385,MiSeq,ERS3605385,ERP116356,20,microbiota
ERR3460429,15Bau1023Ch03A,AMPLICON,501,15237426,PRJEB33555,SAMEA5816791,8656925,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482180,France,Europe,145,France,44.497,4.286,Rosieres,host-associated,hindgut,17,male,15Bau1023,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816791,ERS3605386,MiSeq,ERS3605386,ERP116356,20,microbiota
ERR3460430,15Bau1023Ch05A,AMPLICON,501,10561960,PRJEB33555,SAMEA5816792,6036651,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482181,France,Europe,145,France,44.497,4.286,Rosieres,host-associated,gills,17,male,15Bau1023,60,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816792,ERS3605387,MiSeq,ERS3605387,ERP116356,20,microbiota
ERR3460431,15Bau1024Ch01A,AMPLICON,501,12507563,PRJEB33555,SAMEA5816793,7885654,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482182,France,Europe,145,France,44.498,4.287,Rosieres,host-associated,skin,17,male,15Bau1024,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816793,ERS3605388,MiSeq,ERS3605388,ERP116356,20,microbiota
ERR3460432,15Bau1024Ch02A,AMPLICON,501,8763985,PRJEB33555,SAMEA5816794,5269826,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482183,France,Europe,145,France,44.498,4.287,Rosieres,host-associated,midgut,17,male,15Bau1024,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816794,ERS3605389,MiSeq,ERS3605389,ERP116356,20,microbiota
ERR3460433,15Bau1024Ch03A,AMPLICON,501,15806518,PRJEB33555,SAMEA5816795,8885538,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482184,France,Europe,145,France,44.498,4.287,Rosieres,host-associated,hindgut,17,male,15Bau1024,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816795,ERS3605390,MiSeq,ERS3605390,ERP116356,20,microbiota
ERR3460434,15Bau1024Ch05A,AMPLICON,501,11005849,PRJEB33555,SAMEA5816796,6264446,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482185,France,Europe,145,France,44.498,4.287,Rosieres,host-associated,gills,17,male,15Bau1024,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816796,ERS3605391,MiSeq,ERS3605391,ERP116356,20,microbiota
ERR3460435,15Bau1025Ch01A,AMPLICON,501,20763986,PRJEB33555,SAMEA5816797,12439935,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482186,France,Europe,145,France,44.499,4.288,Rosieres,host-associated,skin,18,male,15Bau1025,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816797,ERS3605392,MiSeq,ERS3605392,ERP116356,20,microbiota
ERR3460436,15Bau1025Ch02A,AMPLICON,501,12708296,PRJEB33555,SAMEA5816798,7369671,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482187,France,Europe,145,France,44.499,4.288,Rosieres,host-associated,midgut,18,male,15Bau1025,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816798,ERS3605393,MiSeq,ERS3605393,ERP116356,20,microbiota
ERR3460437,15Bau1025Ch03A,AMPLICON,501,15999021,PRJEB33555,SAMEA5816799,9232353,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482188,France,Europe,145,France,44.499,4.288,Rosieres,host-associated,hindgut,18,male,15Bau1025,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816799,ERS3605394,MiSeq,ERS3605394,ERP116356,20,microbiota
ERR3460438,15Bau1025Ch05A,AMPLICON,501,5700252,PRJEB33555,SAMEA5816800,3391136,AIX MARSEILLE UNIVERSITE,7/22/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482189,France,Europe,145,France,44.499,4.288,Rosieres,host-associated,gills,18,male,15Bau1025,66,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816800,ERS3605395,MiSeq,ERS3605395,ERP116356,20,microbiota
ERR3460439,15Jus1001Ch01A,AMPLICON,501,19124881,PRJEB33555,SAMEA5816801,11334645,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482190,France,Europe,40,France,44.286,4.597,St-Just,host-associated,skin,16,female,15Jus1001,52,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816801,ERS3605396,MiSeq,ERS3605396,ERP116356,27.5,microbiota
ERR3460440,15Jus1001CH02A,AMPLICON,501,12188352,PRJEB33555,SAMEA5816802,7079057,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482191,France,Europe,40,France,44.286,4.597,St-Just,host-associated,midgut,16,female,15Jus1001,52,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816802,ERS3605397,MiSeq,ERS3605397,ERP116356,27.5,microbiota
ERR3460441,15Jus1001Ch03A,AMPLICON,501,9748271,PRJEB33555,SAMEA5816803,5639327,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482192,France,Europe,40,France,44.286,4.597,St-Just,host-associated,hindgut,16,female,15Jus1001,52,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816803,ERS3605398,MiSeq,ERS3605398,ERP116356,27.5,microbiota
ERR3460442,15Jus1001Ch05A,AMPLICON,500,5001247,PRJEB33555,SAMEA5816804,3006695,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482193,France,Europe,40,France,44.286,4.597,St-Just,host-associated,gills,16,female,15Jus1001,52,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816804,ERS3605399,MiSeq,ERS3605399,ERP116356,27.5,microbiota
ERR3460443,15Jus1002Ch01A,AMPLICON,501,15505056,PRJEB33555,SAMEA5816805,9354156,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482194,France,Europe,40,France,44.287,4.598,St-Just,host-associated,skin,22,male,15Jus1002,85,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816805,ERS3605400,MiSeq,ERS3605400,ERP116356,27.5,microbiota
ERR3460444,15Jus1002Ch03A,AMPLICON,501,8957967,PRJEB33555,SAMEA5816806,5177080,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,hindgut,ERX3482195,France,Europe,40,France,44.287,4.598,St-Just,host-associated,hindgut,22,male,15Jus1002,85,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816806,ERS3605401,MiSeq,ERS3605401,ERP116356,27.5,microbiota
ERR3460445,15Jus1002Ch05A,AMPLICON,501,8717194,PRJEB33555,SAMEA5816807,5182128,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,gills,ERX3482196,France,Europe,40,France,44.287,4.598,St-Just,host-associated,gills,22,male,15Jus1002,85,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816807,ERS3605402,MiSeq,ERS3605402,ERP116356,27.5,microbiota
ERR3460446,15Jus1002Ch0A,AMPLICON,501,20489842,PRJEB33555,SAMEA5816808,11854170,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,midgut,ERX3482197,France,Europe,40,France,44.287,4.598,St-Just,host-associated,midgut,22,male,15Jus1002,85,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816808,ERS3605403,MiSeq,ERS3605403,ERP116356,27.5,microbiota
ERR3460447,15Jus1004Ch01A,AMPLICON,501,13026772,PRJEB33555,SAMEA5816809,7940738,AIX MARSEILLE UNIVERSITE,7/21/15,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",ERC000013,10/31/19,7/31/19,Parachondrostoma_toxostoma,Ardeche_river,skin,ERX3482198,France,Europe,40,France,44.289,4.6,St-Just,host-associated,skin,16,male,15Jus1004,56,Aix Marseille Universite,Aix Marseille Universite,2019-10-31T04:04:06Z,2019-07-29T12:20:51Z,public,Illumina MiSeq,bacteria_archaea,Run3,PAIRED,PCR,OTHER,metagenome,ILLUMINA,Pt_microbiota,2019-11-01T00:00:00Z,SAMEA5816809,ERS3605404,MiSeq,ERS3605404,ERP116356,27.5,microbiota
